,Filepaths,Overlaypaths,Features0,Features1,IOUs,Type
13,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_110.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_110.jpg,-24.320454,5.4687004,0.458358764648438,TRAIN
14,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_111.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_111.jpg,-9.281786,-0.78298914,0.215469360351562,TRAIN
15,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_112.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_112.jpg,18.341457,21.776165,0.489013671875,TRAIN
16,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_113.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_113.jpg,-10.20692,-20.833315,0.102584838867188,TRAIN
17,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_114.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_114.jpg,-4.778886,-26.24636,0.12103271484375,TRAIN
18,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_115.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_115.jpg,-4.3278823,10.037997,0.280364990234375,TRAIN
19,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_116.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_116.jpg,-3.8620522,22.929867,0.39276123046875,TRAIN
20,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_117.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_117.jpg,-2.6788783,-10.144397,0.219802856445312,TRAIN
21,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_118.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_118.jpg,-2.8298912,21.578941,0.390274047851562,TRAIN
22,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_119.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_119.jpg,-18.541967,2.8631816,0.286956787109375,TRAIN
23,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_12.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_12.jpg,-11.339536,-22.502851,0.1334228515625,TRAIN
24,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_120.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_120.jpg,-15.247911,-20.630163,0.210769653320312,TRAIN
25,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_121.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_121.jpg,21.560394,-3.760664,0.367645263671875,TRAIN
26,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_122.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_122.jpg,9.414327,-11.642399,0.253173828125,TRAIN
27,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_123.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_123.jpg,-8.136346,-20.04606,0.23760986328125,TRAIN
28,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_124.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_124.jpg,-0.91662425,-23.251085,0.194580078125,TRAIN
29,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_125.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_125.jpg,-5.610591,-9.453795,0.195755004882813,TRAIN
30,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_126.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_126.jpg,-22.551928,0.5568994,0.15399169921875,TRAIN
31,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_127.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_127.jpg,-21.67153,-14.143579,0.06317138671875,TRAIN
32,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_128.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_128.jpg,-23.480024,2.2185783,0.194869995117188,TRAIN
33,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_129.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_129.jpg,-18.47914,-7.2438927,0.174728393554688,TRAIN
34,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_13.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_13.jpg,7.9079885,-10.961843,0.27191162109375,TRAIN
35,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_130.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_130.jpg,-12.839096,-0.27717757,0.145187377929688,TRAIN
36,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_131.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_131.jpg,20.014666,3.0762506,0.468917846679688,TRAIN
37,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_132.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_132.jpg,-23.533432,-14.714679,0.05120849609375,TRAIN
38,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_133.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_133.jpg,-12.306606,9.924617,0.235687255859375,TRAIN
39,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_134.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_134.jpg,5.2101493,22.070274,0.411544799804688,TRAIN
40,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_135.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_135.jpg,-2.3277764,26.666986,0.409820556640625,TRAIN
41,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_136.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_136.jpg,0.5476873,-12.167154,0.261550903320312,TRAIN
42,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_137.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_137.jpg,-12.4055,-21.572763,0.136260986328125,TRAIN
43,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_138.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_138.jpg,-11.03512,2.1822855,0.246231079101562,TRAIN
44,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_139.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_139.jpg,-25.736794,-9.880066,0.146743774414063,TRAIN
45,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_14.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_14.jpg,-3.6456783,3.7170277,0.232666015625,TRAIN
46,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_140.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_140.jpg,-16.005707,-10.039743,0.118118286132813,TRAIN
47,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_141.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_141.jpg,-6.187289,8.194174,0.3800048828125,TRAIN
48,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_142.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_142.jpg,-18.729559,-2.0493238,0.233840942382812,TRAIN
49,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_143.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_143.jpg,-3.4080102,-23.723942,0.30743408203125,TRAIN
50,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_144.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_144.jpg,1.8898969,-24.152077,0.311599731445312,TRAIN
51,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_145.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_145.jpg,-24.653873,-13.271015,0.109237670898438,TRAIN
52,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_146.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_146.jpg,-7.7687325,10.902457,0.341766357421875,TRAIN
53,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_148.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_148.jpg,6.936879,-8.3115425,0.272109985351562,TRAIN
54,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_149.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_149.jpg,-16.5848,-6.754543,0.241653442382812,TRAIN
55,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_15.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_15.jpg,2.948329,29.257427,0.49951171875,TRAIN
56,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_150.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_150.jpg,-2.6804519,20.231138,0.408203125,TRAIN
57,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_151.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_151.jpg,-8.062934,-19.87726,0.072998046875,TRAIN
58,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_152.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_152.jpg,12.201849,-5.373383,0.22052001953125,TRAIN
59,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_153.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_153.jpg,-3.0993962,3.833293,0.186553955078125,TRAIN
60,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_154.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_154.jpg,0.8658887,-5.661367,0.220611572265625,TRAIN
61,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_155.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_155.jpg,-22.43766,5.4688077,0.256149291992187,TRAIN
62,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_156.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_156.jpg,7.235889,-7.7357936,0.253219604492187,TRAIN
63,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_157.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_157.jpg,22.899822,4.407833,0.463699340820313,TRAIN
64,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_158.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_158.jpg,5.9051294,13.468541,0.240646362304687,TRAIN
65,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_159.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_159.jpg,-22.657999,2.494069,0.2479248046875,TRAIN
66,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_16.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_16.jpg,5.2634153,-5.0934443,0.123016357421875,TRAIN
67,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_160.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_160.jpg,-0.9195693,-12.116507,0.111557006835938,TRAIN
68,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_161.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_161.jpg,-10.092883,-10.050915,0.232086181640625,TRAIN
69,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_164.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_164.jpg,-9.746536,-23.556332,0.05255126953125,TRAIN
70,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_165.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_165.jpg,17.974903,6.1127343,0.373748779296875,TRAIN
71,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_166.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_166.jpg,-21.729057,4.468531,0.208770751953125,TRAIN
72,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_167.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_167.jpg,0.06428044,10.259713,0.274856567382812,TRAIN
73,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_168.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_168.jpg,-25.119501,0.9143462,0.332046508789062,TRAIN
74,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_169.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_169.jpg,5.4036045,22.98552,0.4735107421875,TRAIN
75,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_17.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_17.jpg,-26.559603,-8.8735075,0.22576904296875,TRAIN
76,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_170.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_170.jpg,-15.762972,-11.509201,0.128219604492188,TRAIN
77,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_172.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_172.jpg,9.413411,-11.641577,0.252944946289062,TRAIN
78,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_173.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_173.jpg,8.437067,-3.3052192,0.15521240234375,TRAIN
79,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_174.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_174.jpg,-0.49971855,29.36117,0.363113403320312,TRAIN
80,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_175.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_175.jpg,-21.271063,5.9263554,0.21649169921875,TRAIN
81,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_176.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_176.jpg,-4.714468,-7.3834467,0.281753540039062,TRAIN
82,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_177.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_177.jpg,-27.33189,-11.770495,0.159286499023438,TRAIN
83,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_178.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_178.jpg,6.886706,17.317568,0.376571655273437,TRAIN
84,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_179.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_179.jpg,0.5511157,-22.74629,0.237518310546875,TRAIN
85,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_18.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_18.jpg,1.4266762,25.23912,0.354537963867187,TRAIN
86,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_180.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_180.jpg,-12.779793,9.769558,0.239166259765625,TRAIN
87,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_181.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_181.jpg,2.873243,-24.811247,0.144195556640625,TRAIN
88,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_182.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_182.jpg,1.5320053,-3.545401,0.215316772460937,TRAIN
89,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_183.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_183.jpg,14.472239,-18.697935,0.365478515625,TRAIN
90,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_184.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_184.jpg,10.031026,-13.439818,0.162521362304688,TRAIN
91,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_185.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_185.jpg,-8.086369,1.2366875,0.460250854492188,TRAIN
92,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_19.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_19.jpg,-24.794827,-0.32181618,0.244598388671875,TRAIN
93,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_190.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_190.jpg,-21.101864,0.03101564,0.194198608398438,TRAIN
94,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_191.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_191.jpg,5.949384,-7.327318,0.356338500976562,TRAIN
95,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_192.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_192.jpg,4.9869857,-29.723125,0.237945556640625,TRAIN
96,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_193.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_193.jpg,-2.0397859,20.87043,0.433303833007813,TRAIN
97,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_195.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_195.jpg,-9.917591,21.082361,0.564422607421875,TRAIN
98,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_196.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_196.jpg,-23.59127,-12.1902485,0.071380615234375,TRAIN
99,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_197.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_197.jpg,15.257893,18.828724,0.631561279296875,TRAIN
100,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_2.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_2.jpg,-23.754736,-1.6269855,0.153396606445313,TRAIN
101,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_20.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_20.jpg,2.1415808,-0.9850754,0.136703491210938,TRAIN
102,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_201.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_201.jpg,12.698637,-14.494998,0.16766357421875,TRAIN
103,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_202.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_202.jpg,-0.9958318,-17.601755,0.139556884765625,TRAIN
104,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_204.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_204.jpg,8.758998,-1.073307,0.179244995117188,TRAIN
105,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_205.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_205.jpg,-7.3694596,6.73579,0.240997314453125,TRAIN
106,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_206.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_206.jpg,3.5761635,28.884521,0.491134643554688,TRAIN
107,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_207.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_207.jpg,-7.3944483,5.829351,0.166061401367188,TRAIN
108,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_21.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_21.jpg,-11.317932,13.597306,0.506271362304688,TRAIN
109,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_210.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_210.jpg,20.722754,24.475636,0.461410522460938,TRAIN
110,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_212.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_212.jpg,-6.698262,5.8937855,0.207489013671875,TRAIN
111,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_213.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_213.jpg,9.781767,3.1876767,0.286590576171875,TRAIN
112,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_215.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_215.jpg,1.6764263,-0.3120554,0.247787475585937,TRAIN
113,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_216.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_216.jpg,20.021908,25.09811,0.478897094726563,TRAIN
114,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_217.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_217.jpg,6.487994,10.864773,0.432220458984375,TRAIN
115,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_219.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_219.jpg,10.9684,6.60086,0.347900390625,TRAIN
116,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_22.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_22.jpg,-5.0570474,0.040849403,0.25421142578125,TRAIN
117,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_220.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_220.jpg,-17.03792,-0.7493949,0.25482177734375,TRAIN
118,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_221.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_221.jpg,-0.4766975,27.43301,0.438201904296875,TRAIN
119,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_223.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_223.jpg,1.5123564,-18.68646,0.261245727539062,TRAIN
120,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_224.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_224.jpg,13.036152,-5.59885,0.301742553710937,TRAIN
121,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_225.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_225.jpg,13.655212,4.024519,0.502670288085938,TRAIN
122,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_226.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_226.jpg,1.6517878,-26.724396,0.130340576171875,TRAIN
123,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_228.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_228.jpg,10.601557,28.13679,0.754119873046875,TRAIN
124,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_230.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_230.jpg,6.311337,15.195064,0.38922119140625,TRAIN
125,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_232.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_232.jpg,-0.041235063,-22.264488,0.228118896484375,TRAIN
126,https://storage.googleapis.com/multiclass_classification/segmentation/images/Abyssinian_24.jpg,https://storage.googleapis.com/multiclass_classification/segmentation/overlays/Abyssinian_24.jpg,12.824432,-11.403342,0.237075805664062,TRAIN
