,Filepaths,Overlaypaths,Features0,Features1,IOUs,Type
19,/segmentation/images/Abyssinian_116.jpg,/segmentation/overlays/Abyssinian_116.jpg,16.642643,19.551334,0.39276123046875,TRAIN
20,/segmentation/images/Abyssinian_117.jpg,/segmentation/overlays/Abyssinian_117.jpg,-2.5258253,-5.914499,0.219802856445312,TRAIN
21,/segmentation/images/Abyssinian_118.jpg,/segmentation/overlays/Abyssinian_118.jpg,14.924049,18.932274,0.390274047851562,TRAIN
22,/segmentation/images/Abyssinian_119.jpg,/segmentation/overlays/Abyssinian_119.jpg,16.246773,-5.430834,0.286956787109375,TRAIN
23,/segmentation/images/Abyssinian_12.jpg,/segmentation/overlays/Abyssinian_12.jpg,-1.1134183,-24.43612,0.1334228515625,TRAIN
24,/segmentation/images/Abyssinian_120.jpg,/segmentation/overlays/Abyssinian_120.jpg,1.7678696,-22.49714,0.210769653320312,TRAIN
25,/segmentation/images/Abyssinian_121.jpg,/segmentation/overlays/Abyssinian_121.jpg,-18.884258,11.025927,0.367645263671875,TRAIN
26,/segmentation/images/Abyssinian_122.jpg,/segmentation/overlays/Abyssinian_122.jpg,-24.136795,-3.3793693,0.253173828125,TRAIN
27,/segmentation/images/Abyssinian_123.jpg,/segmentation/overlays/Abyssinian_123.jpg,-1.675104,-20.824255,0.23760986328125,TRAIN
28,/segmentation/images/Abyssinian_124.jpg,/segmentation/overlays/Abyssinian_124.jpg,-9.490084,-20.985828,0.194580078125,TRAIN
29,/segmentation/images/Abyssinian_125.jpg,/segmentation/overlays/Abyssinian_125.jpg,1.4297513,-10.916245,0.195755004882813,TRAIN
30,/segmentation/images/Abyssinian_126.jpg,/segmentation/overlays/Abyssinian_126.jpg,18.395935,-8.771044,0.15399169921875,TRAIN
31,/segmentation/images/Abyssinian_127.jpg,/segmentation/overlays/Abyssinian_127.jpg,9.779102,-21.022865,0.06317138671875,TRAIN
32,/segmentation/images/Abyssinian_128.jpg,/segmentation/overlays/Abyssinian_128.jpg,20.621677,-8.07005,0.194869995117188,TRAIN
33,/segmentation/images/Abyssinian_129.jpg,/segmentation/overlays/Abyssinian_129.jpg,6.7924266,-6.208747,0.174728393554688,TRAIN
34,/segmentation/images/Abyssinian_13.jpg,/segmentation/overlays/Abyssinian_13.jpg,-22.896498,-1.3996181,0.27191162109375,TRAIN
35,/segmentation/images/Abyssinian_130.jpg,/segmentation/overlays/Abyssinian_130.jpg,10.363747,-4.4812737,0.145187377929688,TRAIN
36,/segmentation/images/Abyssinian_131.jpg,/segmentation/overlays/Abyssinian_131.jpg,4.47887,11.251894,0.468917846679688,TRAIN
37,/segmentation/images/Abyssinian_132.jpg,/segmentation/overlays/Abyssinian_132.jpg,11.871147,-22.56514,0.05120849609375,TRAIN
38,/segmentation/images/Abyssinian_133.jpg,/segmentation/overlays/Abyssinian_133.jpg,2.3593526,1.807805,0.235687255859375,TRAIN
39,/segmentation/images/Abyssinian_134.jpg,/segmentation/overlays/Abyssinian_134.jpg,-6.4967785,28.449219,0.411544799804688,TRAIN
40,/segmentation/images/Abyssinian_135.jpg,/segmentation/overlays/Abyssinian_135.jpg,13.234005,23.328804,0.409820556640625,TRAIN
41,/segmentation/images/Abyssinian_136.jpg,/segmentation/overlays/Abyssinian_136.jpg,-8.29814,-8.64059,0.261550903320312,TRAIN
42,/segmentation/images/Abyssinian_137.jpg,/segmentation/overlays/Abyssinian_137.jpg,0.28319526,-24.242378,0.136260986328125,TRAIN
43,/segmentation/images/Abyssinian_138.jpg,/segmentation/overlays/Abyssinian_138.jpg,-0.6529414,-7.275887,0.246231079101562,TRAIN
44,/segmentation/images/Abyssinian_139.jpg,/segmentation/overlays/Abyssinian_139.jpg,15.752045,-20.723526,0.146743774414063,TRAIN
45,/segmentation/images/Abyssinian_14.jpg,/segmentation/overlays/Abyssinian_14.jpg,5.046794,1.6529665,0.232666015625,TRAIN
46,/segmentation/images/Abyssinian_140.jpg,/segmentation/overlays/Abyssinian_140.jpg,9.114475,-12.920735,0.118118286132813,TRAIN
47,/segmentation/images/Abyssinian_141.jpg,/segmentation/overlays/Abyssinian_141.jpg,8.699114,5.436356,0.3800048828125,TRAIN
48,/segmentation/images/Abyssinian_142.jpg,/segmentation/overlays/Abyssinian_142.jpg,14.671214,-7.538451,0.233840942382812,TRAIN
49,/segmentation/images/Abyssinian_143.jpg,/segmentation/overlays/Abyssinian_143.jpg,-6.923927,-22.162024,0.30743408203125,TRAIN
50,/segmentation/images/Abyssinian_144.jpg,/segmentation/overlays/Abyssinian_144.jpg,-12.283352,-20.329306,0.311599731445312,TRAIN
51,/segmentation/images/Abyssinian_145.jpg,/segmentation/overlays/Abyssinian_145.jpg,13.846956,-21.555567,0.109237670898438,TRAIN
52,/segmentation/images/Abyssinian_146.jpg,/segmentation/overlays/Abyssinian_146.jpg,11.700832,5.730669,0.341766357421875,TRAIN
53,/segmentation/images/Abyssinian_148.jpg,/segmentation/overlays/Abyssinian_148.jpg,-20.529997,0.33317524,0.272109985351562,TRAIN
54,/segmentation/images/Abyssinian_149.jpg,/segmentation/overlays/Abyssinian_149.jpg,3.5899682,-15.028924,0.241653442382812,TRAIN
55,/segmentation/images/Abyssinian_15.jpg,/segmentation/overlays/Abyssinian_15.jpg,10.971932,28.26459,0.49951171875,TRAIN
56,/segmentation/images/Abyssinian_150.jpg,/segmentation/overlays/Abyssinian_150.jpg,15.181275,17.912672,0.408203125,TRAIN
57,/segmentation/images/Abyssinian_151.jpg,/segmentation/overlays/Abyssinian_151.jpg,-2.255184,-20.89929,0.072998046875,TRAIN
58,/segmentation/images/Abyssinian_152.jpg,/segmentation/overlays/Abyssinian_152.jpg,-16.197,1.732468,0.22052001953125,TRAIN
59,/segmentation/images/Abyssinian_153.jpg,/segmentation/overlays/Abyssinian_153.jpg,2.910714,-0.55106634,0.186553955078125,TRAIN
60,/segmentation/images/Abyssinian_154.jpg,/segmentation/overlays/Abyssinian_154.jpg,-7.4222484,-3.4678407,0.220611572265625,TRAIN
61,/segmentation/images/Abyssinian_155.jpg,/segmentation/overlays/Abyssinian_155.jpg,20.795567,-4.6023936,0.256149291992187,TRAIN
62,/segmentation/images/Abyssinian_156.jpg,/segmentation/overlays/Abyssinian_156.jpg,-18.606392,-1.2579516,0.253219604492187,TRAIN
63,/segmentation/images/Abyssinian_157.jpg,/segmentation/overlays/Abyssinian_157.jpg,-13.954279,15.713493,0.463699340820313,TRAIN
64,/segmentation/images/Abyssinian_158.jpg,/segmentation/overlays/Abyssinian_158.jpg,3.6312335,14.224625,0.240646362304687,TRAIN
65,/segmentation/images/Abyssinian_159.jpg,/segmentation/overlays/Abyssinian_159.jpg,19.846584,-7.7188125,0.2479248046875,TRAIN
66,/segmentation/images/Abyssinian_16.jpg,/segmentation/overlays/Abyssinian_16.jpg,-10.495935,-2.58803,0.123016357421875,TRAIN
67,/segmentation/images/Abyssinian_160.jpg,/segmentation/overlays/Abyssinian_160.jpg,-6.7289734,-8.963519,0.111557006835938,TRAIN
68,/segmentation/images/Abyssinian_161.jpg,/segmentation/overlays/Abyssinian_161.jpg,5.5159397,-10.493322,0.232086181640625,TRAIN
69,/segmentation/images/Abyssinian_164.jpg,/segmentation/overlays/Abyssinian_164.jpg,-2.538282,-24.663847,0.05255126953125,TRAIN
70,/segmentation/images/Abyssinian_165.jpg,/segmentation/overlays/Abyssinian_165.jpg,-10.055732,16.853134,0.373748779296875,TRAIN
71,/segmentation/images/Abyssinian_166.jpg,/segmentation/overlays/Abyssinian_166.jpg,19.94978,-5.110949,0.208770751953125,TRAIN
72,/segmentation/images/Abyssinian_167.jpg,/segmentation/overlays/Abyssinian_167.jpg,3.495459,7.762715,0.274856567382812,TRAIN
73,/segmentation/images/Abyssinian_168.jpg,/segmentation/overlays/Abyssinian_168.jpg,20.811573,-9.724119,0.332046508789062,TRAIN
74,/segmentation/images/Abyssinian_169.jpg,/segmentation/overlays/Abyssinian_169.jpg,7.4067664,23.134113,0.4735107421875,TRAIN
75,/segmentation/images/Abyssinian_17.jpg,/segmentation/overlays/Abyssinian_17.jpg,-0.2090566,-19.9357,0.22576904296875,TRAIN
76,/segmentation/images/Abyssinian_170.jpg,/segmentation/overlays/Abyssinian_170.jpg,6.3528914,-15.838058,0.128219604492188,TRAIN
77,/segmentation/images/Abyssinian_172.jpg,/segmentation/overlays/Abyssinian_172.jpg,-24.135166,-3.3789966,0.252944946289062,TRAIN
78,/segmentation/images/Abyssinian_173.jpg,/segmentation/overlays/Abyssinian_173.jpg,-12.621648,0.44755074,0.15521240234375,TRAIN
79,/segmentation/images/Abyssinian_174.jpg,/segmentation/overlays/Abyssinian_174.jpg,14.535056,26.540087,0.363113403320312,TRAIN
80,/segmentation/images/Abyssinian_175.jpg,/segmentation/overlays/Abyssinian_175.jpg,20.174992,-3.674626,0.21649169921875,TRAIN
81,/segmentation/images/Abyssinian_176.jpg,/segmentation/overlays/Abyssinian_176.jpg,-0.29445297,-5.0330353,0.281753540039062,TRAIN
82,/segmentation/images/Abyssinian_177.jpg,/segmentation/overlays/Abyssinian_177.jpg,17.156057,-21.04964,0.159286499023438,TRAIN
83,/segmentation/images/Abyssinian_178.jpg,/segmentation/overlays/Abyssinian_178.jpg,4.819847,18.74693,0.376571655273437,TRAIN
84,/segmentation/images/Abyssinian_179.jpg,/segmentation/overlays/Abyssinian_179.jpg,-10.526695,-19.223974,0.237518310546875,TRAIN
85,/segmentation/images/Abyssinian_18.jpg,/segmentation/overlays/Abyssinian_18.jpg,11.612232,16.29996,0.354537963867187,TRAIN
86,/segmentation/images/Abyssinian_180.jpg,/segmentation/overlays/Abyssinian_180.jpg,21.201288,3.494827,0.239166259765625,TRAIN
87,/segmentation/images/Abyssinian_181.jpg,/segmentation/overlays/Abyssinian_181.jpg,-13.79552,-20.10855,0.144195556640625,TRAIN
88,/segmentation/images/Abyssinian_182.jpg,/segmentation/overlays/Abyssinian_182.jpg,-5.696118,-1.5883946,0.215316772460937,TRAIN
89,/segmentation/images/Abyssinian_183.jpg,/segmentation/overlays/Abyssinian_183.jpg,-18.449572,-14.036707,0.365478515625,TRAIN
90,/segmentation/images/Abyssinian_184.jpg,/segmentation/overlays/Abyssinian_184.jpg,-20.625885,-5.720851,0.162521362304688,TRAIN
91,/segmentation/images/Abyssinian_185.jpg,/segmentation/overlays/Abyssinian_185.jpg,2.2418964,0.069209725,0.460250854492188,TRAIN
92,/segmentation/images/Abyssinian_19.jpg,/segmentation/overlays/Abyssinian_19.jpg,20.093588,-10.483043,0.244598388671875,TRAIN
93,/segmentation/images/Abyssinian_190.jpg,/segmentation/overlays/Abyssinian_190.jpg,15.715101,-7.266284,0.194198608398438,TRAIN
94,/segmentation/images/Abyssinian_191.jpg,/segmentation/overlays/Abyssinian_191.jpg,-19.410128,3.4359393,0.356338500976562,TRAIN
95,/segmentation/images/Abyssinian_192.jpg,/segmentation/overlays/Abyssinian_192.jpg,-18.16576,-23.79047,0.237945556640625,TRAIN
96,/segmentation/images/Abyssinian_193.jpg,/segmentation/overlays/Abyssinian_193.jpg,14.342544,18.432753,0.433303833007813,TRAIN
97,/segmentation/images/Abyssinian_195.jpg,/segmentation/overlays/Abyssinian_195.jpg,18.748928,11.848628,0.564422607421875,TRAIN
98,/segmentation/images/Abyssinian_196.jpg,/segmentation/overlays/Abyssinian_196.jpg,13.377662,-20.482346,0.071380615234375,TRAIN
99,/segmentation/images/Abyssinian_197.jpg,/segmentation/overlays/Abyssinian_197.jpg,-1.6611755,23.24513,0.631561279296875,TRAIN
100,/segmentation/images/Abyssinian_2.jpg,/segmentation/overlays/Abyssinian_2.jpg,18.518827,-11.113118,0.153396606445313,TRAIN
101,/segmentation/images/Abyssinian_20.jpg,/segmentation/overlays/Abyssinian_20.jpg,-4.002267,0.6957373,0.136703491210938,TRAIN
102,/segmentation/images/Abyssinian_201.jpg,/segmentation/overlays/Abyssinian_201.jpg,-20.233646,-9.502981,0.16766357421875,TRAIN
103,/segmentation/images/Abyssinian_202.jpg,/segmentation/overlays/Abyssinian_202.jpg,-7.4231563,-15.806489,0.139556884765625,TRAIN
104,/segmentation/images/Abyssinian_204.jpg,/segmentation/overlays/Abyssinian_204.jpg,-9.930099,1.2242696,0.179244995117188,TRAIN
105,/segmentation/images/Abyssinian_205.jpg,/segmentation/overlays/Abyssinian_205.jpg,10.014079,2.6555078,0.240997314453125,TRAIN
106,/segmentation/images/Abyssinian_206.jpg,/segmentation/overlays/Abyssinian_206.jpg,10.492094,28.397652,0.491134643554688,TRAIN
107,/segmentation/images/Abyssinian_207.jpg,/segmentation/overlays/Abyssinian_207.jpg,9.451428,1.9395872,0.166061401367188,TRAIN
108,/segmentation/images/Abyssinian_21.jpg,/segmentation/overlays/Abyssinian_21.jpg,16.249397,5.3059616,0.506271362304688,TRAIN
109,/segmentation/images/Abyssinian_210.jpg,/segmentation/overlays/Abyssinian_210.jpg,-9.912603,28.309887,0.461410522460938,TRAIN
110,/segmentation/images/Abyssinian_212.jpg,/segmentation/overlays/Abyssinian_212.jpg,8.671279,2.4501677,0.207489013671875,TRAIN
111,/segmentation/images/Abyssinian_213.jpg,/segmentation/overlays/Abyssinian_213.jpg,-4.6559668,6.937636,0.286590576171875,TRAIN
112,/segmentation/images/Abyssinian_215.jpg,/segmentation/overlays/Abyssinian_215.jpg,-3.1924808,0.7560034,0.247787475585937,TRAIN
113,/segmentation/images/Abyssinian_216.jpg,/segmentation/overlays/Abyssinian_216.jpg,-7.960285,29.51717,0.478897094726563,TRAIN
114,/segmentation/images/Abyssinian_217.jpg,/segmentation/overlays/Abyssinian_217.jpg,-5.786685,22.124443,0.432220458984375,TRAIN
115,/segmentation/images/Abyssinian_219.jpg,/segmentation/overlays/Abyssinian_219.jpg,-4.4733973,12.408572,0.347900390625,TRAIN
116,/segmentation/images/Abyssinian_22.jpg,/segmentation/overlays/Abyssinian_22.jpg,1.2418154,-2.4389846,0.25421142578125,TRAIN
117,/segmentation/images/Abyssinian_220.jpg,/segmentation/overlays/Abyssinian_220.jpg,13.6055155,-6.4006333,0.25482177734375,TRAIN
118,/segmentation/images/Abyssinian_221.jpg,/segmentation/overlays/Abyssinian_221.jpg,11.969899,24.806622,0.438201904296875,TRAIN
119,/segmentation/images/Abyssinian_223.jpg,/segmentation/overlays/Abyssinian_223.jpg,-10.018835,-15.851756,0.261245727539062,TRAIN
120,/segmentation/images/Abyssinian_224.jpg,/segmentation/overlays/Abyssinian_224.jpg,-16.207193,2.7996387,0.301742553710937,TRAIN
121,/segmentation/images/Abyssinian_225.jpg,/segmentation/overlays/Abyssinian_225.jpg,-6.3459234,8.872671,0.502670288085938,TRAIN
122,/segmentation/images/Abyssinian_226.jpg,/segmentation/overlays/Abyssinian_226.jpg,-13.109179,-22.660164,0.130340576171875,TRAIN
123,/segmentation/images/Abyssinian_228.jpg,/segmentation/overlays/Abyssinian_228.jpg,3.604649,30.365303,0.754119873046875,TRAIN
124,/segmentation/images/Abyssinian_230.jpg,/segmentation/overlays/Abyssinian_230.jpg,3.1370778,17.497772,0.38922119140625,TRAIN
125,/segmentation/images/Abyssinian_232.jpg,/segmentation/overlays/Abyssinian_232.jpg,-9.728131,-18.809252,0.228118896484375,TRAIN
126,/segmentation/images/Abyssinian_24.jpg,/segmentation/overlays/Abyssinian_24.jpg,-22.417845,-8.271029,0.237075805664062,TRAIN
127,/segmentation/images/Abyssinian_25.jpg,/segmentation/overlays/Abyssinian_25.jpg,6.5416017,-5.8156376,0.194854736328125,TRAIN
128,/segmentation/images/Abyssinian_26.jpg,/segmentation/overlays/Abyssinian_26.jpg,5.711094,-1.8061839,0.207305908203125,TRAIN
129,/segmentation/images/Abyssinian_27.jpg,/segmentation/overlays/Abyssinian_27.jpg,-23.121317,-1.4681312,0.41558837890625,TRAIN
130,/segmentation/images/Abyssinian_29.jpg,/segmentation/overlays/Abyssinian_29.jpg,-6.351465,-19.790556,0.120437622070313,TRAIN
131,/segmentation/images/Abyssinian_3.jpg,/segmentation/overlays/Abyssinian_3.jpg,-7.23835,-24.312908,0.10430908203125,TRAIN
132,/segmentation/images/Abyssinian_30.jpg,/segmentation/overlays/Abyssinian_30.jpg,4.3428793,-2.1899,0.198471069335938,TRAIN
133,/segmentation/images/Abyssinian_31.jpg,/segmentation/overlays/Abyssinian_31.jpg,-17.25376,-7.078437,0.369522094726562,TRAIN
134,/segmentation/images/Abyssinian_32.jpg,/segmentation/overlays/Abyssinian_32.jpg,10.947088,-17.565266,0.083175659179688,TRAIN
135,/segmentation/images/Abyssinian_33.jpg,/segmentation/overlays/Abyssinian_33.jpg,-21.090048,-3.021447,0.107131958007813,TRAIN
136,/segmentation/images/Abyssinian_34.jpg,/segmentation/overlays/Abyssinian_34.jpg,9.468595,2.860067,0.001007080078125,TRAIN
137,/segmentation/images/Abyssinian_36.jpg,/segmentation/overlays/Abyssinian_36.jpg,3.4236295,-11.73638,0.13006591796875,TRAIN
138,/segmentation/images/Abyssinian_37.jpg,/segmentation/overlays/Abyssinian_37.jpg,-7.558669,-17.064943,0.160415649414063,TRAIN
139,/segmentation/images/Abyssinian_4.jpg,/segmentation/overlays/Abyssinian_4.jpg,-2.1966753,-1.3290151,0.299697875976562,TRAIN
140,/segmentation/images/Abyssinian_40.jpg,/segmentation/overlays/Abyssinian_40.jpg,22.665958,-4.67241,0.475860595703125,TRAIN
141,/segmentation/images/Abyssinian_43.jpg,/segmentation/overlays/Abyssinian_43.jpg,-1.187432,-18.815447,0.120880126953125,TRAIN
142,/segmentation/images/Abyssinian_44.jpg,/segmentation/overlays/Abyssinian_44.jpg,2.3653984,-13.229231,0.205795288085937,TRAIN
143,/segmentation/images/Abyssinian_45.jpg,/segmentation/overlays/Abyssinian_45.jpg,-8.845746,-19.96682,0.2713623046875,TRAIN
144,/segmentation/images/Abyssinian_46.jpg,/segmentation/overlays/Abyssinian_46.jpg,-22.036823,-3.0241735,0.129592895507813,TRAIN
145,/segmentation/images/Abyssinian_47.jpg,/segmentation/overlays/Abyssinian_47.jpg,0.3501415,7.3664994,0.400192260742188,TRAIN
146,/segmentation/images/Abyssinian_48.jpg,/segmentation/overlays/Abyssinian_48.jpg,7.4350057,23.355001,0.506362915039063,TRAIN
147,/segmentation/images/Abyssinian_49.jpg,/segmentation/overlays/Abyssinian_49.jpg,-4.8054857,31.395826,0.616073608398438,TRAIN
148,/segmentation/images/Abyssinian_5.jpg,/segmentation/overlays/Abyssinian_5.jpg,5.8195977,34.353107,0.775146484375,TRAIN
149,/segmentation/images/Abyssinian_50.jpg,/segmentation/overlays/Abyssinian_50.jpg,11.395512,2.790271,0.31903076171875,TRAIN
150,/segmentation/images/Abyssinian_51.jpg,/segmentation/overlays/Abyssinian_51.jpg,-0.22429262,-14.890798,0.251190185546875,TRAIN
151,/segmentation/images/Abyssinian_52.jpg,/segmentation/overlays/Abyssinian_52.jpg,-6.141952,15.84964,0.429367065429688,TRAIN
152,/segmentation/images/Abyssinian_54.jpg,/segmentation/overlays/Abyssinian_54.jpg,-14.50579,-2.8243473,0.251495361328125,TRAIN
153,/segmentation/images/Abyssinian_55.jpg,/segmentation/overlays/Abyssinian_55.jpg,7.1758256,21.66123,0.514724731445313,TRAIN
154,/segmentation/images/Abyssinian_56.jpg,/segmentation/overlays/Abyssinian_56.jpg,-22.405558,-8.254267,0.23797607421875,TRAIN
155,/segmentation/images/Abyssinian_57.jpg,/segmentation/overlays/Abyssinian_57.jpg,10.544858,10.589744,0.469192504882813,TRAIN
156,/segmentation/images/Abyssinian_58.jpg,/segmentation/overlays/Abyssinian_58.jpg,15.801273,8.40856,0.402877807617188,TRAIN
157,/segmentation/images/Abyssinian_6.jpg,/segmentation/overlays/Abyssinian_6.jpg,19.314945,12.970423,0.460906982421875,TRAIN
158,/segmentation/images/Abyssinian_60.jpg,/segmentation/overlays/Abyssinian_60.jpg,-13.756588,-2.9051936,0.1949462890625,TRAIN
159,/segmentation/images/Abyssinian_61.jpg,/segmentation/overlays/Abyssinian_61.jpg,-17.401836,-14.271338,0.291061401367187,TRAIN
160,/segmentation/images/Abyssinian_62.jpg,/segmentation/overlays/Abyssinian_62.jpg,11.095164,-9.148145,0.298477172851562,TRAIN
161,/segmentation/images/Abyssinian_63.jpg,/segmentation/overlays/Abyssinian_63.jpg,22.64646,-4.682228,0.471481323242188,TRAIN
162,/segmentation/images/Abyssinian_65.jpg,/segmentation/overlays/Abyssinian_65.jpg,-6.4345856,-23.201675,0.092620849609375,TRAIN
163,/segmentation/images/Abyssinian_66.jpg,/segmentation/overlays/Abyssinian_66.jpg,-23.662294,-1.7980689,0.31634521484375,TRAIN
164,/segmentation/images/Abyssinian_67.jpg,/segmentation/overlays/Abyssinian_67.jpg,20.245163,-10.316895,0.193603515625,TRAIN
165,/segmentation/images/Abyssinian_68.jpg,/segmentation/overlays/Abyssinian_68.jpg,5.0715747,28.592125,0.5875244140625,TRAIN
166,/segmentation/images/Abyssinian_69.jpg,/segmentation/overlays/Abyssinian_69.jpg,-14.4254675,-4.255435,0.20941162109375,TRAIN
167,/segmentation/images/Abyssinian_7.jpg,/segmentation/overlays/Abyssinian_7.jpg,17.26099,-4.7314897,0.215164184570312,TRAIN
168,/segmentation/images/Abyssinian_70.jpg,/segmentation/overlays/Abyssinian_70.jpg,5.8198876,7.6771207,0.41668701171875,TRAIN
169,/segmentation/images/Abyssinian_71.jpg,/segmentation/overlays/Abyssinian_71.jpg,-22.53804,-2.639686,0.103866577148438,TRAIN
170,/segmentation/images/Abyssinian_72.jpg,/segmentation/overlays/Abyssinian_72.jpg,-5.6095057,14.491058,0.391647338867187,TRAIN
171,/segmentation/images/Abyssinian_73.jpg,/segmentation/overlays/Abyssinian_73.jpg,17.728817,-9.009939,0.10101318359375,TRAIN
172,/segmentation/images/Abyssinian_74.jpg,/segmentation/overlays/Abyssinian_74.jpg,0.802711,5.520163,0.294158935546875,TRAIN
173,/segmentation/images/Abyssinian_75.jpg,/segmentation/overlays/Abyssinian_75.jpg,-16.840681,-4.00367,0.22088623046875,TRAIN
174,/segmentation/images/Abyssinian_76.jpg,/segmentation/overlays/Abyssinian_76.jpg,-2.8445249,-18.214466,0.052642822265625,TRAIN
175,/segmentation/images/Abyssinian_77.jpg,/segmentation/overlays/Abyssinian_77.jpg,14.71203,-7.4646554,0.269699096679687,TRAIN
176,/segmentation/images/Abyssinian_78.jpg,/segmentation/overlays/Abyssinian_78.jpg,12.871049,-22.361483,0.238861083984375,TRAIN
177,/segmentation/images/Abyssinian_79.jpg,/segmentation/overlays/Abyssinian_79.jpg,-8.544556,-15.67782,0.33349609375,TRAIN
178,/segmentation/images/Abyssinian_8.jpg,/segmentation/overlays/Abyssinian_8.jpg,-19.338486,16.516964,0.363800048828125,TRAIN
179,/segmentation/images/Abyssinian_80.jpg,/segmentation/overlays/Abyssinian_80.jpg,-22.43823,-8.347983,0.219573974609375,TRAIN
180,/segmentation/images/Abyssinian_81.jpg,/segmentation/overlays/Abyssinian_81.jpg,14.483897,26.693386,0.480606079101563,TRAIN
181,/segmentation/images/Abyssinian_82.jpg,/segmentation/overlays/Abyssinian_82.jpg,-23.650698,-1.7266855,0.34844970703125,TRAIN
182,/segmentation/images/Abyssinian_83.jpg,/segmentation/overlays/Abyssinian_83.jpg,-16.421955,-4.7095547,0.135101318359375,TRAIN
183,/segmentation/images/Abyssinian_84.jpg,/segmentation/overlays/Abyssinian_84.jpg,1.7195953,-8.686482,0.35028076171875,TRAIN
184,/segmentation/images/Abyssinian_85.jpg,/segmentation/overlays/Abyssinian_85.jpg,-18.68486,-5.9745965,0.247283935546875,TRAIN
185,/segmentation/images/Abyssinian_86.jpg,/segmentation/overlays/Abyssinian_86.jpg,-6.5109496,6.34447,0.282745361328125,TRAIN
186,/segmentation/images/Abyssinian_87.jpg,/segmentation/overlays/Abyssinian_87.jpg,5.8406544,34.345406,0.774887084960938,TRAIN
187,/segmentation/images/Abyssinian_88.jpg,/segmentation/overlays/Abyssinian_88.jpg,6.1205325,-2.0129642,0.224945068359375,TRAIN
188,/segmentation/images/Abyssinian_89.jpg,/segmentation/overlays/Abyssinian_89.jpg,14.511397,17.371437,0.392288208007812,TRAIN
189,/segmentation/images/Abyssinian_9.jpg,/segmentation/overlays/Abyssinian_9.jpg,17.688623,-20.418554,0.258758544921875,TRAIN
190,/segmentation/images/Abyssinian_90.jpg,/segmentation/overlays/Abyssinian_90.jpg,4.822153,29.046972,0.600875854492188,TRAIN
191,/segmentation/images/Abyssinian_91.jpg,/segmentation/overlays/Abyssinian_91.jpg,19.416035,2.3135035,0.290390014648437,TRAIN
192,/segmentation/images/Abyssinian_92.jpg,/segmentation/overlays/Abyssinian_92.jpg,-6.470892,28.654877,0.4644775390625,TRAIN
193,/segmentation/images/Abyssinian_93.jpg,/segmentation/overlays/Abyssinian_93.jpg,-0.97102255,17.610144,0.633621215820313,TRAIN
